gacco,0,1,1024,862699,0
gacco,0,2,1024,820852,0
gacco,0,3,1024,796901,0
gacco,0,4,1024,779263,0
gacco,0,5,1024,777774,0
gacco,0,6,1024,745327,0
gacco,0,7,1024,738656,0
gacco,0,8,1024,709972,0
gacco,0,9,1024,707420,0
gacco,0,10,1024,689080,0
gacco,0,11,1024,683648,0
gacco,0,12,1024,684069,0
gacco,0,13,1024,672494,0
gacco,0,14,1024,648410,0
gacco,0,15,1024,640680,0
gacco,0,16,1024,621021,0
gacco,0,17,1024,629088,0
gacco,0,18,1024,628905,0
gacco,0,19,1024,617750,0
gacco,0,20,1024,604043,0
gacco,0,21,1024,591653,0
gacco,0,22,1024,571260,0
gacco,0,23,1024,555834,0
gacco,0,24,1024,542890,0
gacco,0,25,1024,530123,0
gacco,0,26,1024,520169,0
gacco,0,27,1024,505815,0
gacco,0,28,1024,494478,0
gacco,0,29,1024,483755,0
gacco,0,30,1024,476212,0
gacco,0,31,1024,462098,0
gacco,0,32,1024,452290,0
gacco,1,1,1024,932236,0
gacco,1,2,1024,907513,0
gacco,1,3,1024,885761,0
gacco,1,4,1024,852315,0
gacco,1,5,1024,833013,0
gacco,1,6,1024,817036,0
gacco,1,7,1024,802991,0
gacco,1,8,1024,794147,0
gacco,1,9,1024,789982,0
gacco,1,10,1024,794705,0
gacco,1,11,1024,790536,0
gacco,1,12,1024,780300,0
gacco,1,13,1024,761337,0
gacco,1,14,1024,761459,0
gacco,1,15,1024,744617,0
gacco,1,16,1024,738907,0
gacco,1,17,1024,738621,0
gacco,1,18,1024,737062,0
gacco,1,19,1024,724207,0
gacco,1,20,1024,709124,0
gacco,1,21,1024,697491,0
gacco,1,22,1024,700017,0
gacco,1,23,1024,700292,0
gacco,1,24,1024,693411,0
gacco,1,25,1024,684861,0
gacco,1,26,1024,674922,0
gacco,1,27,1024,656879,0
gacco,1,28,1024,653704,0
gacco,1,29,1024,636211,0
gacco,1,30,1024,625037,0
gacco,1,31,1024,619358,0
gacco,1,32,1024,603215,0
gacco,2,1,1024,977387,0
gacco,2,2,1024,965911,0
gacco,2,3,1024,946216,0
gacco,2,4,1024,932070,0
gacco,2,5,1024,920386,0
gacco,2,6,1024,907316,0
gacco,2,7,1024,873516,0
gacco,2,8,1024,874287,0
gacco,2,9,1024,862080,0
gacco,2,10,1024,854665,0
gacco,2,11,1024,857943,0
gacco,2,12,1024,845524,0
gacco,2,13,1024,835140,0
gacco,2,14,1024,826500,0
gacco,2,15,1024,844083,0
gacco,2,16,1024,827135,0
gacco,2,17,1024,825996,0
gacco,2,18,1024,816332,0
gacco,2,19,1024,821706,0
gacco,2,20,1024,816177,0
gacco,2,21,1024,806197,0
gacco,2,22,1024,805204,0
gacco,2,23,1024,802786,0
gacco,2,24,1024,795893,0
gacco,2,25,1024,780625,0
gacco,2,26,1024,775672,0
gacco,2,27,1024,780002,0
gacco,2,28,1024,774712,0
gacco,2,29,1024,759726,0
gacco,2,30,1024,759477,0
gacco,2,31,1024,743478,0
gacco,2,32,1024,745627,0
gacco,3,1,1024,1.01246e+06,0
gacco,3,2,1024,994108,0
gacco,3,3,1024,994375,0
gacco,3,4,1024,1.00506e+06,0
gacco,3,5,1024,991190,0
gacco,3,6,1024,971512,0
gacco,3,7,1024,957011,0
gacco,3,8,1024,944035,0
gacco,3,9,1024,942008,0
gacco,3,10,1024,935260,0
gacco,3,11,1024,909042,0
gacco,3,12,1024,904497,0
gacco,3,13,1024,905917,0
gacco,3,14,1024,885870,0
gacco,3,15,1024,891627,0
gacco,3,16,1024,876828,0
gacco,3,17,1024,886575,0
gacco,3,18,1024,869209,0
gacco,3,19,1024,883569,0
gacco,3,20,1024,869916,0
gacco,3,21,1024,875314,0
gacco,3,22,1024,857559,0
gacco,3,23,1024,864940,0
gacco,3,24,1024,858562,0
gacco,3,25,1024,844572,0
gacco,3,26,1024,849149,0
gacco,3,27,1024,851405,0
gacco,3,28,1024,840574,0
gacco,3,29,1024,839950,0
gacco,3,30,1024,831861,0
gacco,3,31,1024,824342,0
gacco,3,32,1024,816444,0
gacco,4,1,1024,1.03599e+06,0
gacco,4,2,1024,1.0521e+06,0
gacco,4,3,1024,1.03628e+06,0
gacco,4,4,1024,1.03946e+06,0
gacco,4,5,1024,1.04862e+06,0
gacco,4,6,1024,1.02555e+06,0
gacco,4,7,1024,1.03064e+06,0
gacco,4,8,1024,1.01479e+06,0
gacco,4,9,1024,998798,0
gacco,4,10,1024,983850,0
gacco,4,11,1024,976310,0
gacco,4,12,1024,965038,0
gacco,4,13,1024,958003,0
gacco,4,14,1024,957709,0
gacco,4,15,1024,954723,0
gacco,4,16,1024,951722,0
gacco,4,17,1024,949727,0
gacco,4,18,1024,949309,0
gacco,4,19,1024,950035,0
gacco,4,20,1024,948496,0
gacco,4,21,1024,937387,0
gacco,4,22,1024,924988,0
gacco,4,23,1024,926199,0
gacco,4,24,1024,928747,0
gacco,4,25,1024,927975,0
gacco,4,26,1024,907503,0
gacco,4,27,1024,914507,0
gacco,4,28,1024,897855,0
gacco,4,29,1024,904739,0
gacco,4,30,1024,905131,0
gacco,4,31,1024,891456,0
gacco,4,32,1024,897618,0
gacco,5,1,1024,1.05663e+06,0
gacco,5,2,1024,1.07584e+06,0
gacco,5,3,1024,1.05571e+06,0
gacco,5,4,1024,1.06687e+06,0
gacco,5,5,1024,1.05486e+06,0
gacco,5,6,1024,1.06619e+06,0
gacco,5,7,1024,1.04586e+06,0
gacco,5,8,1024,1.05702e+06,0
gacco,5,9,1024,1.04967e+06,0
gacco,5,10,1024,1.07633e+06,0
gacco,5,11,1024,1.0541e+06,0
gacco,5,12,1024,1.06465e+06,0
gacco,5,13,1024,1.04394e+06,0
gacco,5,14,1024,1.05548e+06,0
gacco,5,15,1024,1.04085e+06,0
gacco,5,16,1024,1.02784e+06,0
gacco,5,17,1024,1.04271e+06,0
gacco,5,18,1024,1.02963e+06,0
gacco,5,19,1024,1.02023e+06,0
gacco,5,20,1024,1.03292e+06,0
gacco,5,21,1024,1.02043e+06,0
gacco,5,22,1024,1.01984e+06,0
gacco,5,23,1024,1.02571e+06,0
gacco,5,24,1024,1.01679e+06,0
gacco,5,25,1024,1.00688e+06,0
gacco,5,26,1024,998593,0
gacco,5,27,1024,1.01889e+06,0
gacco,5,28,1024,1.00972e+06,0
gacco,5,29,1024,999627,0
gacco,5,30,1024,994866,0
gacco,5,31,1024,992005,0
gacco,5,32,1024,987906,0
gacco,0,1,4096,2.29079e+06,0
gacco,0,2,4096,2.18371e+06,0
gacco,0,3,4096,2.09417e+06,0
gacco,0,4,4096,2.03521e+06,0
gacco,0,5,4096,2.00286e+06,0
gacco,0,6,4096,1.97205e+06,0
gacco,0,7,4096,1.92721e+06,0
gacco,0,8,4096,1.84935e+06,0
gacco,0,9,4096,1.86721e+06,0
gacco,0,10,4096,1.78835e+06,0
gacco,0,11,4096,1.82147e+06,0
gacco,0,12,4096,1.82375e+06,0
gacco,0,13,4096,1.7601e+06,0
gacco,0,14,4096,1.77564e+06,0
gacco,0,15,4096,1.72766e+06,0
gacco,0,16,4096,1.66894e+06,0
gacco,0,17,4096,1.72122e+06,0
gacco,0,18,4096,1.66712e+06,0
gacco,0,19,4096,1.6304e+06,0
gacco,0,20,4096,1.61457e+06,0
gacco,0,21,4096,1.62777e+06,0
gacco,0,22,4096,1.59363e+06,0
gacco,0,23,4096,1.56669e+06,0
gacco,0,24,4096,1.54082e+06,0
gacco,0,25,4096,1.50456e+06,0
gacco,0,26,4096,1.4881e+06,0
gacco,0,27,4096,1.47574e+06,0
gacco,0,28,4096,1.4685e+06,0
gacco,0,29,4096,1.44689e+06,0
gacco,0,30,4096,1.43394e+06,0
gacco,0,31,4096,1.36166e+06,0
gacco,0,32,4096,1.35842e+06,0
gacco,1,1,4096,2.51185e+06,0
gacco,1,2,4096,2.52209e+06,0
gacco,1,3,4096,2.43157e+06,0
gacco,1,4,4096,2.31005e+06,0
gacco,1,5,4096,2.3479e+06,0
gacco,1,6,4096,2.31505e+06,0
gacco,1,7,4096,2.26302e+06,0
gacco,1,8,4096,2.20704e+06,0
gacco,1,9,4096,2.18393e+06,0
gacco,1,10,4096,2.1517e+06,0
gacco,1,11,4096,2.12278e+06,0
gacco,1,12,4096,2.10727e+06,0
gacco,1,13,4096,2.08021e+06,0
gacco,1,14,4096,2.0769e+06,0
gacco,1,15,4096,2.05928e+06,0
gacco,1,16,4096,2.05142e+06,0
gacco,1,17,4096,1.95574e+06,0
gacco,1,18,4096,1.97081e+06,0
gacco,1,19,4096,1.98636e+06,0
gacco,1,20,4096,1.99609e+06,0
gacco,1,21,4096,1.92563e+06,0
gacco,1,22,4096,1.92254e+06,0
gacco,1,23,4096,1.92295e+06,0
gacco,1,24,4096,1.94629e+06,0
gacco,1,25,4096,1.8619e+06,0
gacco,1,26,4096,1.88521e+06,0
gacco,1,27,4096,1.84873e+06,0
gacco,1,28,4096,1.83298e+06,0
gacco,1,29,4096,1.87279e+06,0
gacco,1,30,4096,1.79863e+06,0
gacco,1,31,4096,1.82678e+06,0
gacco,1,32,4096,1.74156e+06,0
gacco,2,1,4096,2.73186e+06,0
gacco,2,2,4096,2.61864e+06,0
gacco,2,3,4096,2.73014e+06,0
gacco,2,4,4096,2.62217e+06,0
gacco,2,5,4096,2.6363e+06,0
gacco,2,6,4096,2.59253e+06,0
gacco,2,7,4096,2.47523e+06,0
gacco,2,8,4096,2.56702e+06,0
gacco,2,9,4096,2.48186e+06,0
gacco,2,10,4096,2.43092e+06,0
gacco,2,11,4096,2.37913e+06,0
gacco,2,12,4096,2.44772e+06,0
gacco,2,13,4096,2.37579e+06,0
gacco,2,14,4096,2.33688e+06,0
gacco,2,15,4096,2.33144e+06,0
gacco,2,16,4096,2.37323e+06,0
gacco,2,17,4096,2.33705e+06,0
gacco,2,18,4096,2.29968e+06,0
gacco,2,19,4096,2.27018e+06,0
gacco,2,20,4096,2.24731e+06,0
gacco,2,21,4096,2.23615e+06,0
gacco,2,22,4096,2.20243e+06,0
gacco,2,23,4096,2.19095e+06,0
gacco,2,24,4096,2.1702e+06,0
gacco,2,25,4096,2.16631e+06,0
gacco,2,26,4096,2.1479e+06,0
gacco,2,27,4096,2.13052e+06,0
gacco,2,28,4096,2.12444e+06,0
gacco,2,29,4096,2.12033e+06,0
gacco,2,30,4096,2.10072e+06,0
gacco,2,31,4096,2.12216e+06,0
gacco,2,32,4096,2.09851e+06,0
gacco,3,1,4096,2.72183e+06,0
gacco,3,2,4096,2.63821e+06,0
gacco,3,3,4096,2.76369e+06,0
gacco,3,4,4096,2.65757e+06,0
gacco,3,5,4096,2.77556e+06,0
gacco,3,6,4096,2.66236e+06,0
gacco,3,7,4096,2.79171e+06,0
gacco,3,8,4096,2.66926e+06,0
gacco,3,9,4096,2.78593e+06,0
gacco,3,10,4096,2.68102e+06,0
gacco,3,11,4096,2.58337e+06,0
gacco,3,12,4096,2.66738e+06,0
gacco,3,13,4096,2.57609e+06,0
gacco,3,14,4096,2.66773e+06,0
gacco,3,15,4096,2.5865e+06,0
gacco,3,16,4096,2.58926e+06,0
gacco,3,17,4096,2.59412e+06,0
gacco,3,18,4096,2.52292e+06,0
gacco,3,19,4096,2.6145e+06,0
gacco,3,20,4096,2.54961e+06,0
gacco,3,21,4096,2.60312e+06,0
gacco,3,22,4096,2.53351e+06,0
gacco,3,23,4096,2.45465e+06,0
gacco,3,24,4096,2.4914e+06,0
gacco,3,25,4096,2.49194e+06,0
gacco,3,26,4096,2.42284e+06,0
gacco,3,27,4096,2.45512e+06,0
gacco,3,28,4096,2.46701e+06,0
gacco,3,29,4096,2.40142e+06,0
gacco,3,30,4096,2.42193e+06,0
gacco,3,31,4096,2.45788e+06,0
gacco,3,32,4096,2.38671e+06,0
gacco,4,1,4096,2.60909e+06,0
gacco,4,2,4096,2.72364e+06,0
gacco,4,3,4096,2.64268e+06,0
gacco,4,4,4096,2.73209e+06,0
gacco,4,5,4096,2.65842e+06,0
gacco,4,6,4096,2.71028e+06,0
gacco,4,7,4096,2.64676e+06,0
gacco,4,8,4096,2.5869e+06,0
gacco,4,9,4096,2.68196e+06,0
gacco,4,10,4096,2.61221e+06,0
gacco,4,11,4096,2.72197e+06,0
gacco,4,12,4096,2.66272e+06,0
gacco,4,13,4096,2.59539e+06,0
gacco,4,14,4096,2.70284e+06,0
gacco,4,15,4096,2.60825e+06,0
gacco,4,16,4096,2.65761e+06,0
gacco,4,17,4096,2.63476e+06,0
gacco,4,18,4096,2.57224e+06,0
gacco,4,19,4096,2.67057e+06,0
gacco,4,20,4096,2.58137e+06,0
gacco,4,21,4096,2.68033e+06,0
gacco,4,22,4096,2.591e+06,0
gacco,4,23,4096,2.53662e+06,0
gacco,4,24,4096,2.62941e+06,0
gacco,4,25,4096,2.55634e+06,0
gacco,4,26,4096,2.55242e+06,0
gacco,4,27,4096,2.59689e+06,0
gacco,4,28,4096,2.53699e+06,0
gacco,4,29,4096,2.49729e+06,0
gacco,4,30,4096,2.56328e+06,0
gacco,4,31,4096,2.51686e+06,0
gacco,4,32,4096,2.4544e+06,0
gacco,5,1,4096,2.56136e+06,0
gacco,5,2,4096,2.61752e+06,0
gacco,5,3,4096,2.69908e+06,0
gacco,5,4,4096,2.64785e+06,0
gacco,5,5,4096,2.58331e+06,0
gacco,5,6,4096,2.66791e+06,0
gacco,5,7,4096,2.60706e+06,0
gacco,5,8,4096,2.6942e+06,0
gacco,5,9,4096,2.62266e+06,0
gacco,5,10,4096,2.56743e+06,0
gacco,5,11,4096,2.67903e+06,0
gacco,5,12,4096,2.59715e+06,0
gacco,5,13,4096,2.5674e+06,0
gacco,5,14,4096,2.63436e+06,0
gacco,5,15,4096,2.57561e+06,0
gacco,5,16,4096,2.6623e+06,0
gacco,5,17,4096,2.59251e+06,0
gacco,5,18,4096,2.54922e+06,0
gacco,5,19,4096,2.67853e+06,0
gacco,5,20,4096,2.58443e+06,0
gacco,5,21,4096,2.67887e+06,0
gacco,5,22,4096,2.58517e+06,0
gacco,5,23,4096,2.53528e+06,0
gacco,5,24,4096,2.63034e+06,0
gacco,5,25,4096,2.55479e+06,0
gacco,5,26,4096,2.64353e+06,0
gacco,5,27,4096,2.58375e+06,0
