tpl_nw,5,1,1024,1.07031e+06,94047282
tpl_nw,5,18,4096,2.12651e+06,347820864
tpl_nw,5,25,16384,3.01958e+06,413365973
tpl_nw,5,27,65536,4.04296e+06,440162027
tpl_nw,5,29,262144,4.42818e+06,424795631
tpl_nw,5,30,1048576,4.54982e+06,414376144
tpl_wd,5,2,1024,1.08253e+06,47675876
tpl_wd,5,21,4096,2.15903e+06,194638495
tpl_wd,5,32,16384,3.29672e+06,258794628
tpl_wd,5,25,65536,3.92834e+06,292167855
tpl_wd,5,32,262144,4.37925e+06,256130840
tpl_wd,3,1,1048576,4.46908e+06,435485558
to,5,2,1024,1.02877e+06,218832
to,5,32,4096,2.02817e+06,736520
to,5,9,16384,2.96253e+06,524128
to,5,5,65536,3.72318e+06,673486
to,5,1,262144,4.08778e+06,795838
to,3,12,1048576,4.05087e+06,1846024
mvcc,5,8,1024,726008,455099
mvcc,5,11,4096,1.08739e+06,936178
mvcc,5,8,16384,2.79063e+06,1662711
mvcc,5,7,65536,3.80815e+06,1214940
mvcc,2,25,262144,3.87506e+06,4829830
mvcc,3,1,1048576,4.13055e+06,1667808
silo,5,2,1024,950962,433365
silo,5,22,4096,1.77036e+06,855415
silo,5,22,16384,2.48156e+06,855700
silo,5,28,65536,2.66798e+06,847779
silo,5,15,262144,2.90124e+06,1090355
silo,5,14,1048576,2.8996e+06,1150967
tictoc,5,9,1024,964745,444578
tictoc,5,14,4096,1.84471e+06,1135742
tictoc,5,14,16384,2.45966e+06,1160669
tictoc,5,15,65536,2.81836e+06,1126934
tictoc,5,12,262144,2.9035e+06,1304424
tictoc,5,16,1048576,3.00262e+06,1099425
