gacco,0,1,1024,311068,0
gacco,0,2,1024,293341,0
gacco,0,3,1024,284572,0
gacco,0,4,1024,277114,0
gacco,0,5,1024,268713,0
gacco,0,6,1024,262558,0
gacco,0,7,1024,256529,0
gacco,0,8,1024,245078,0
gacco,0,9,1024,245738,0
gacco,0,10,1024,242567,0
gacco,0,11,1024,236819,0
gacco,0,12,1024,235197,0
gacco,0,13,1024,234291,0
gacco,0,14,1024,232438,0
gacco,0,15,1024,230145,0
gacco,0,16,1024,224335,0
gacco,0,17,1024,224204,0
gacco,0,18,1024,223029,0
gacco,0,19,1024,222807,0
gacco,0,20,1024,221961,0
gacco,0,21,1024,221559,0
gacco,0,22,1024,219790,0
gacco,0,23,1024,219440,0
gacco,0,24,1024,219170,0
gacco,0,25,1024,216810,0
gacco,0,26,1024,216757,0
gacco,0,27,1024,214618,0
gacco,0,28,1024,213443,0
gacco,0,29,1024,211843,0
gacco,0,30,1024,210077,0
gacco,0,31,1024,207895,0
gacco,0,32,1024,204605,0
gacco,1,1,1024,373746,0
gacco,1,2,1024,356775,0
gacco,1,3,1024,346161,0
gacco,1,4,1024,331309,0
gacco,1,5,1024,325288,0
gacco,1,6,1024,313212,0
gacco,1,7,1024,305614,0
gacco,1,8,1024,296837,0
gacco,1,9,1024,293013,0
gacco,1,10,1024,288992,0
gacco,1,11,1024,283924,0
gacco,1,12,1024,283959,0
gacco,1,13,1024,275470,0
gacco,1,14,1024,274302,0
gacco,1,15,1024,271642,0
gacco,1,16,1024,263649,0
gacco,1,17,1024,264028,0
gacco,1,18,1024,261852,0
gacco,1,19,1024,262379,0
gacco,1,20,1024,260414,0
gacco,1,21,1024,257365,0
gacco,1,22,1024,254181,0
gacco,1,23,1024,251835,0
gacco,1,24,1024,252031,0
gacco,1,25,1024,251895,0
gacco,1,26,1024,249628,0
gacco,1,27,1024,249876,0
gacco,1,28,1024,248148,0
gacco,1,29,1024,248615,0
gacco,1,30,1024,246333,0
gacco,1,31,1024,244210,0
gacco,1,32,1024,239129,0
gacco,2,1,1024,447072,0
gacco,2,2,1024,439028,0
gacco,2,3,1024,426159,0
gacco,2,4,1024,411409,0
gacco,2,5,1024,404119,0
gacco,2,6,1024,392091,0
gacco,2,7,1024,376431,0
gacco,2,8,1024,364968,0
gacco,2,9,1024,358997,0
gacco,2,10,1024,352893,0
gacco,2,11,1024,345899,0
gacco,2,12,1024,341293,0
gacco,2,13,1024,335693,0
gacco,2,14,1024,331415,0
gacco,2,15,1024,328847,0
gacco,2,16,1024,321191,0
gacco,2,17,1024,323857,0
gacco,2,18,1024,318766,0
gacco,2,19,1024,315095,0
gacco,2,20,1024,315201,0
gacco,2,21,1024,310289,0
gacco,2,22,1024,306554,0
gacco,2,23,1024,306107,0
gacco,2,24,1024,304896,0
gacco,2,25,1024,301986,0
gacco,2,26,1024,297141,0
gacco,2,27,1024,294565,0
gacco,2,28,1024,295058,0
gacco,2,29,1024,294592,0
gacco,2,30,1024,291521,0
gacco,2,31,1024,290285,0
gacco,2,32,1024,282298,0
gacco,3,1,1024,535879,0
gacco,3,2,1024,534344,0
gacco,3,3,1024,522925,0
gacco,3,4,1024,516845,0
