gacco,0,1,1024,1.70796e+06,0
gacco,0,2,1024,1.65164e+06,0
gacco,0,3,1024,1.62779e+06,0
gacco,0,4,1024,1.60926e+06,0
gacco,0,5,1024,1.62263e+06,0
gacco,0,6,1024,1.55722e+06,0
gacco,0,7,1024,1.56452e+06,0
gacco,0,8,1024,1.54689e+06,0
gacco,0,9,1024,1.53076e+06,0
gacco,0,10,1024,1.49089e+06,0
gacco,0,11,1024,1.50112e+06,0
gacco,0,12,1024,1.47291e+06,0
gacco,0,13,1024,1.49622e+06,0
gacco,0,14,1024,1.45099e+06,0
gacco,0,15,1024,1.412e+06,0
gacco,0,16,1024,1.3732e+06,0
gacco,0,17,1024,1.4135e+06,0
gacco,0,18,1024,1.40438e+06,0
gacco,0,19,1024,1.38795e+06,0
gacco,0,20,1024,1.37589e+06,0
gacco,0,21,1024,1.35845e+06,0
gacco,0,22,1024,1.34957e+06,0
gacco,0,23,1024,1.3307e+06,0
gacco,0,24,1024,1.31967e+06,0
gacco,0,25,1024,1.30434e+06,0
gacco,0,26,1024,1.29726e+06,0
gacco,0,27,1024,1.28395e+06,0
gacco,0,28,1024,1.27734e+06,0
gacco,0,29,1024,1.26686e+06,0
gacco,0,30,1024,1.22056e+06,0
gacco,0,31,1024,1.21814e+06,0
gacco,0,32,1024,1.21656e+06,0
gacco,1,1,1024,1.75257e+06,0
gacco,1,2,1024,1.73864e+06,0
gacco,1,3,1024,1.71148e+06,0
gacco,1,4,1024,1.70497e+06,0
gacco,1,5,1024,1.69131e+06,0
gacco,1,6,1024,1.70697e+06,0
gacco,1,7,1024,1.69986e+06,0
gacco,1,8,1024,1.62516e+06,0
gacco,1,9,1024,1.65024e+06,0
gacco,1,10,1024,1.6507e+06,0
gacco,1,11,1024,1.58823e+06,0
gacco,1,12,1024,1.592e+06,0
gacco,1,13,1024,1.59794e+06,0
gacco,1,14,1024,1.57998e+06,0
gacco,1,15,1024,1.56428e+06,0
gacco,1,16,1024,1.57274e+06,0
gacco,1,17,1024,1.57668e+06,0
gacco,1,18,1024,1.54092e+06,0
gacco,1,19,1024,1.5553e+06,0
gacco,1,20,1024,1.51605e+06,0
gacco,1,21,1024,1.51863e+06,0
gacco,1,22,1024,1.53664e+06,0
gacco,1,23,1024,1.51044e+06,0
gacco,1,24,1024,1.53321e+06,0
gacco,1,25,1024,1.5041e+06,0
gacco,1,26,1024,1.47561e+06,0
gacco,1,27,1024,1.49143e+06,0
gacco,1,28,1024,1.45722e+06,0
gacco,1,29,1024,1.47441e+06,0
gacco,1,30,1024,1.43403e+06,0
gacco,1,31,1024,1.41567e+06,0
gacco,1,32,1024,1.42088e+06,0
gacco,2,1,1024,1.83015e+06,0
gacco,2,2,1024,1.81403e+06,0
gacco,2,3,1024,1.79285e+06,0
gacco,2,4,1024,1.77874e+06,0
gacco,2,5,1024,1.76346e+06,0
gacco,2,6,1024,1.75567e+06,0
gacco,2,7,1024,1.74939e+06,0
gacco,2,8,1024,1.74815e+06,0
gacco,2,9,1024,1.77255e+06,0
gacco,2,10,1024,1.70648e+06,0
gacco,2,11,1024,1.71727e+06,0
gacco,2,12,1024,1.72439e+06,0
gacco,2,13,1024,1.73305e+06,0
gacco,2,14,1024,1.72509e+06,0
gacco,2,15,1024,1.71367e+06,0
gacco,2,16,1024,1.69344e+06,0
gacco,2,17,1024,1.66672e+06,0
gacco,2,18,1024,1.65842e+06,0
gacco,2,19,1024,1.67017e+06,0
gacco,2,20,1024,1.66973e+06,0
gacco,2,21,1024,1.66099e+06,0
gacco,2,22,1024,1.65152e+06,0
gacco,2,23,1024,1.62053e+06,0
gacco,2,24,1024,1.63441e+06,0
gacco,2,25,1024,1.63916e+06,0
gacco,2,26,1024,1.58562e+06,0
gacco,2,27,1024,1.60549e+06,0
gacco,2,28,1024,1.63989e+06,0
gacco,2,29,1024,1.58296e+06,0
gacco,2,30,1024,1.58772e+06,0
gacco,2,31,1024,1.59768e+06,0
gacco,2,32,1024,1.55266e+06,0
gacco,3,1,1024,1.87847e+06,0
gacco,3,2,1024,1.87447e+06,0
gacco,3,3,1024,1.86586e+06,0
gacco,3,4,1024,1.85595e+06,0
gacco,3,5,1024,1.84262e+06,0
gacco,3,6,1024,1.84946e+06,0
gacco,3,7,1024,1.83695e+06,0
gacco,3,8,1024,1.8743e+06,0
gacco,3,9,1024,1.86076e+06,0
gacco,3,10,1024,1.85042e+06,0
gacco,3,11,1024,1.84468e+06,0
gacco,3,12,1024,1.82865e+06,0
gacco,3,13,1024,1.81521e+06,0
gacco,3,14,1024,1.81083e+06,0
gacco,3,15,1024,1.8111e+06,0
gacco,3,16,1024,1.79313e+06,0
gacco,3,17,1024,1.78218e+06,0
gacco,3,18,1024,1.7954e+06,0
gacco,3,19,1024,1.77889e+06,0
gacco,3,20,1024,1.7664e+06,0
gacco,3,21,1024,1.77583e+06,0
gacco,3,22,1024,1.78154e+06,0
gacco,3,23,1024,1.7719e+06,0
gacco,3,24,1024,1.77592e+06,0
gacco,3,25,1024,1.78036e+06,0
gacco,3,26,1024,1.77943e+06,0
gacco,3,27,1024,1.76789e+06,0
gacco,3,28,1024,1.75154e+06,0
gacco,3,29,1024,1.74573e+06,0
gacco,3,30,1024,1.73503e+06,0
gacco,3,31,1024,1.72902e+06,0
gacco,3,32,1024,1.72279e+06,0
gacco,4,1,1024,1.90805e+06,0
gacco,4,2,1024,1.88918e+06,0
gacco,4,3,1024,1.89089e+06,0
gacco,4,4,1024,1.87613e+06,0
gacco,4,5,1024,1.87622e+06,0
gacco,4,6,1024,1.86539e+06,0
gacco,4,7,1024,1.85802e+06,0
gacco,4,8,1024,1.8604e+06,0
gacco,4,9,1024,1.86176e+06,0
gacco,4,10,1024,1.88806e+06,0
gacco,4,11,1024,1.91236e+06,0
gacco,4,12,1024,1.88608e+06,0
gacco,4,13,1024,1.88425e+06,0
gacco,4,14,1024,1.87283e+06,0
gacco,4,15,1024,1.85545e+06,0
gacco,4,16,1024,1.85848e+06,0
gacco,4,17,1024,1.84147e+06,0
gacco,4,18,1024,1.87555e+06,0
gacco,4,19,1024,1.88177e+06,0
gacco,4,20,1024,1.87373e+06,0
gacco,4,21,1024,1.87436e+06,0
gacco,4,22,1024,1.85656e+06,0
gacco,4,23,1024,1.84688e+06,0
gacco,4,24,1024,1.84137e+06,0
gacco,4,25,1024,1.82834e+06,0
gacco,4,26,1024,1.81983e+06,0
gacco,4,27,1024,1.82485e+06,0
gacco,4,28,1024,1.82485e+06,0
gacco,4,29,1024,1.83047e+06,0
gacco,4,30,1024,1.82757e+06,0
gacco,4,31,1024,1.81925e+06,0
gacco,4,32,1024,1.85597e+06,0
gacco,5,1,1024,1.90119e+06,0
gacco,5,2,1024,1.92221e+06,0
gacco,5,3,1024,1.86709e+06,0
gacco,5,4,1024,1.89512e+06,0
gacco,5,5,1024,1.9249e+06,0
