gacco,0,1,1048576,1.93878e+07,0,0,0.199383,0,0.734888,2.39676,1.52583,0.023242,0.0308306,0.0540844
gacco,0,2,1048576,1.85869e+07,0,0,0.350271,0,1.15189,3.28752,1.91456,0.0232379,0.0331639,0.0564149
gacco,0,3,1048576,1.87561e+07,0,0,0.312645,0,1.04966,3.07674,1.82309,0.0232197,0.0326748,0.0559059
gacco,0,4,1048576,1.86361e+07,0,0,0.343754,0,1.12095,3.21111,1.87375,0.0233003,0.0329536,0.0562659
gacco,0,5,1048576,1.8819e+07,0,0,0.308451,0,1.02507,2.97091,1.75131,0.0232756,0.0324321,0.055719
gacco,0,6,1048576,1.88301e+07,0,0,0.310145,0,1.03309,2.94819,1.72156,0.0233284,0.0323451,0.0556863
gacco,0,7,1048576,1.91665e+07,0,0,0.2863,0,0.950875,2.73891,1.61356,0.0229709,0.0317266,0.0547087
gacco,0,8,1048576,1.87312e+07,0,0,0.362767,0,1.15142,3.13811,1.77662,0.0230893,0.0328792,0.0559802
gacco,0,9,1048576,1.94341e+07,0,0,0.285599,0,0.913129,2.60665,1.53072,0.0228051,0.0311394,0.0539555
gacco,0,10,1048576,1.88695e+07,0,0,0.348432,0,1.08343,2.90612,1.63421,0.0233681,0.0321905,0.0555698
gacco,0,11,1048576,2.00555e+07,0,0,0.198701,0,0.679447,2.05523,1.25498,0.0230916,0.0291809,0.0522838
gacco,0,12,1048576,1.96576e+07,0,0,0.232691,0,0.789858,2.26991,1.34439,0.0231808,0.0301496,0.053342
gacco,0,13,1048576,1.93995e+07,0,0,0.273025,0,0.8959,2.47795,1.43109,0.023183,0.0308572,0.0540516
gacco,0,14,1048576,1.9295e+07,0,0,0.31876,0,1.01882,2.69506,1.50679,0.0227805,0.0315527,0.0543444
gacco,0,15,1048576,1.89224e+07,0,0,0.368582,0,1.13669,2.87652,1.55366,0.0232033,0.0321997,0.0554147
gacco,0,16,1048576,1.87484e+07,0,0,0.422993,0,1.2906,3.12102,1.62803,0.0228938,0.0330231,0.0559287
gacco,0,17,1048576,2.08069e+07,0,0,0.122292,0,0.496791,1.4601,0.887487,0.0233763,0.027008,0.0503955
gacco,0,18,1048576,2.07067e+07,0,0,0.137846,0,0.542951,1.57538,0.94802,0.0231599,0.027469,0.0506395
gacco,0,19,1048576,2.05001e+07,0,0,0.154608,0,0.590978,1.67115,0.988411,0.0232648,0.0278733,0.0511499
gacco,0,20,1048576,2.0415e+07,0,0,0.174335,0,0.651445,1.79422,1.04215,0.0230692,0.02828,0.0513631
gacco,0,21,1048576,2.01346e+07,0,0,0.192212,0,0.704385,1.91716,1.10333,0.0233101,0.028757,0.0520783
gacco,0,22,1048576,2.00777e+07,0,0,0.207316,0,0.766735,2.05048,1.16695,0.0226996,0.0295148,0.0522258
gacco,0,23,1048576,1.97947e+07,0,0,0.237907,0,0.831838,2.15659,1.19976,0.0232851,0.0296764,0.0529725
gacco,0,24,1048576,1.94797e+07,0,0,0.274073,0,0.922125,2.3162,1.25763,0.0233682,0.0304497,0.0538291
gacco,0,25,1048576,1.96258e+07,0,0,0.294088,0,0.968322,2.39854,1.28717,0.0229845,0.0304329,0.0534284
gacco,0,26,1048576,1.93935e+07,0,0,0.325069,0,1.04918,2.54506,1.34297,0.0228556,0.0311998,0.0540684
gacco,0,27,1048576,1.92278e+07,0,0,0.362799,0,1.12837,2.6696,1.37566,0.0232061,0.031314,0.0545343
gacco,0,28,1048576,1.90908e+07,0,0,0.425268,0,1.22257,2.79051,1.38915,0.023339,0.0315756,0.0549256
gacco,0,29,1048576,1.89463e+07,0,0,0.469593,0,1.32906,2.95986,1.43797,0.0229818,0.0323512,0.0553447
gacco,0,30,1048576,1.8699e+07,0,0,0.494433,0,1.41151,3.08136,1.46894,0.023157,0.0329083,0.0560766
gacco,0,31,1048576,1.84061e+07,0,0,0.552713,0,1.53241,3.22257,1.47687,0.0230992,0.033859,0.0569688
gacco,0,32,1048576,1.80798e+07,0,0,0.614936,0,1.66478,3.40424,1.51314,0.0230225,0.0349639,0.0579971
gacco,1,1,1048576,1.99076e+07,0,0,0.067784,0,0.33771,1.20493,0.816661,0.0231211,0.0295404,0.0526721
gacco,1,2,1048576,1.78364e+07,0,0,0.103962,0,0.54084,1.8171,1.19148,0.0234296,0.0353352,0.0587886
gacco,1,3,1048576,1.82981e+07,0,0,0.0962495,0,0.497196,1.69012,1.11481,0.022973,0.0343142,0.0573053
gacco,1,4,1048576,1.8164e+07,0,0,0.101194,0,0.523288,1.75997,1.15457,0.0228403,0.0348733,0.0577282
gacco,1,5,1048576,1.85433e+07,0,0,0.0919871,0,0.476191,1.60013,1.0502,0.0230091,0.0335274,0.0565475
gacco,1,6,1048576,1.8572e+07,0,0,0.0912534,0,0.473764,1.57887,1.03233,0.0231367,0.0333117,0.0564601
gacco,1,7,1048576,1.90455e+07,0,0,0.083887,0,0.429387,1.43909,0.943968,0.0231118,0.0319334,0.0550565
gacco,1,8,1048576,1.81681e+07,0,0,0.100859,0,0.525694,1.6944,1.08857,0.0234218,0.0342825,0.0577153
gacco,1,9,1048576,1.93398e+07,0,0,0.0797639,0,0.404189,1.3429,0.877298,0.0232459,0.0309607,0.0542187
gacco,1,10,1048576,1.87607e+07,0,0,0.0926814,0,0.477061,1.53461,0.985771,0.0230629,0.0328172,0.0558922
gacco,1,11,1048576,2.07925e+07,0,0,0.0621205,0,0.29874,0.990646,0.646732,0.0229514,0.0274678,0.0504306
gacco,1,12,1048576,2.02724e+07,0,0,0.0685346,0,0.339339,1.11023,0.72027,0.0231325,0.0285798,0.0517242
gacco,1,13,1048576,1.9677e+07,0,0,0.0755526,0,0.387046,1.24457,0.800871,0.0232512,0.0300278,0.0532895
gacco,1,14,1048576,1.90604e+07,0,0,0.0848824,0,0.445063,1.3911,0.881669,0.0234795,0.0315208,0.0550132
gacco,1,15,1048576,1.87506e+07,0,0,0.09394,0,0.501584,1.53379,0.960613,0.0229887,0.0329212,0.0559221
gacco,1,16,1048576,1.83042e+07,0,0,0.105972,0,0.585785,1.70254,1.03616,0.022891,0.0343839,0.057286
gacco,1,17,1048576,2.19789e+07,0,0,0.0444788,0,0.226996,0.682667,0.426002,0.0228243,0.0248586,0.0477083
gacco,1,18,1048576,2.13661e+07,0,0,0.0476082,0,0.246394,0.73985,0.461289,0.0235594,0.0255058,0.0490766
gacco,1,19,1048576,2.14219e+07,0,0,0.0514477,0,0.267713,0.799049,0.496647,0.0228029,0.0261345,0.0489487
gacco,1,20,1048576,2.1235e+07,0,0,0.0559918,0,0.292429,0.85724,0.526973,0.0227487,0.0266205,0.0493795
gacco,1,21,1048576,2.07233e+07,0,0,0.0589517,0,0.313217,0.92057,0.566484,0.0232215,0.0273654,0.050599
gacco,1,22,1048576,2.0519e+07,0,0,0.0627303,0,0.337771,0.983817,0.601858,0.0230962,0.0279948,0.0511028
gacco,1,23,1048576,2.0191e+07,0,0,0.0668825,0,0.363263,1.04574,0.635515,0.023457,0.0284652,0.0519328
gacco,1,24,1048576,2.01324e+07,0,0,0.0708899,0,0.391929,1.11041,0.668485,0.023076,0.0289966,0.052084
gacco,1,25,1048576,1.98942e+07,0,0,0.0756947,0,0.415906,1.17976,0.710992,0.0230794,0.0296172,0.0527076
gacco,1,26,1048576,1.9539e+07,0,0,0.080967,0,0.445271,1.25556,0.754111,0.0232186,0.0304364,0.0536658
gacco,1,27,1048576,1.92244e+07,0,0,0.0866751,0,0.480569,1.33937,0.798939,0.0232244,0.0313041,0.054544
gacco,1,28,1048576,1.89161e+07,0,0,0.0943571,0,0.524916,1.42688,0.838004,0.0232718,0.0321496,0.0554329
gacco,1,29,1048576,1.8632e+07,0,0,0.0992791,0,0.565198,1.51459,0.881504,0.0230452,0.0332212,0.0562781
gacco,1,30,1048576,1.82869e+07,0,0,0.105935,0,0.610202,1.60109,0.919783,0.0232371,0.034091,0.0573404
gacco,1,31,1048576,1.8e+07,0,0,0.112328,0,0.660181,1.69424,0.958819,0.0232166,0.0350249,0.0582541
